time,open,close,high,low,volume
1682761620000,0.080803,0.080803,0.080803,0.080803,71.41089524
1682762400000,0.080907,0.080907,0.080907,0.080907,86.67709338
1682763480000,0.080871,0.080871,0.080871,0.080871,2162.92498325
1682763600000,0.080833,0.080844,0.080844,0.080833,2226.0656813
1682763660000,0.080846,0.080827,0.080846,0.080827,4451.34718246
1682763720000,0.080827,0.080779,0.080827,0.080779,2974.02636981
1682763780000,0.080813,0.080813,0.080813,0.080813,308.34237788
1682763840000,0.080805,0.080805,0.080805,0.080805,1645.18933738
1682763900000,0.080816,0.080812,0.080816,0.080803,2624.38750053
1682764020000,0.080878,0.080878,0.080878,0.080878,152.53245807
1682764080000,0.080868,0.080875,0.080875,0.080868,6147.18850676
1682764860000,0.08096,0.081008,0.081008,0.08096,121.28204693
1682765820000,0.080921,0.080921,0.080921,0.080921,54.94976879
1682765940000,0.080905,0.080904,0.080905,0.080904,143.51593922
1682766060000,0.080882,0.08087,0.080882,0.080863,2156.51717326
1682766180000,0.080812,0.080812,0.080812,0.080812,47.95336156
1682766300000,0.08081,0.08081,0.08081,0.08081,47.94257986
1682766360000,0.080806,0.080806,0.080806,0.080806,95.80383901
1682766420000,0.080809,0.080815,0.080815,0.080809,4348.5744790300005
1682766720000,0.080901,0.081003,0.081039,0.080901,89254.35566663
1682767620000,0.080905,0.080905,0.080905,0.080905,53.98843923
1682768520000,0.081032,0.081032,0.081032,0.081032,99.33804326
1682769600000,0.081116,0.081116,0.081116,0.081116,49.65054454
1682769780000,0.08108,0.08103,0.08108,0.08103,11395.26806327
1682772780000,0.081034,0.081026,0.081034,0.081026,604.7890304700001
1682773080000,0.080906,0.080906,0.080906,0.080906,149.71639702
1682773320000,0.080904,0.080904,0.080904,0.080904,402.8093
1682773680000,0.080917,0.080917,0.080917,0.080917,149.686366
1682773800000,0.08094,0.08094,0.08094,0.08094,1350.0
1682774460000,0.08126,0.081263,0.081263,0.08126,1345.57829609
1682774520000,0.081306,0.081305,0.081306,0.081305,24269.17265573
1682775300000,0.081129,0.081122,0.081129,0.081122,606.33729131
1682776260000,0.08121,0.08121,0.08121,0.08121,32.72870828
1682777160000,0.081184,0.081184,0.081184,0.081184,2691.9354102
1682778300000,0.081241,0.081241,0.081241,0.081241,67.17505961
1682778360000,0.081331,0.081331,0.081331,0.081331,63.44324895
1682778600000,0.081234,0.081227,0.081234,0.081227,602.55868644
1682778660000,0.08126,0.081322,0.081322,0.08126,22281.27512231
1682778780000,0.081319,0.08132,0.08132,0.081319,1073.90571211
1682779740000,0.081313,0.081306,0.081313,0.081306,402.2769
1682779920000,0.081249,0.081238,0.081249,0.081238,1004.12547151
1682780820000,0.081204,0.081193,0.081204,0.081193,603.82340178
1682781000000,0.081243,0.081235,0.081243,0.081235,35097.18073176
1682781060000,0.081235,0.081224,0.081235,0.081224,1483.96605761
1682781120000,0.081231,0.081224,0.081231,0.081224,704.90823669
1682783220000,0.081103,0.081103,0.081103,0.081103,50.77277861
1682783280000,0.080898,0.080902,0.080902,0.080898,4536.06766348
1682783520000,0.08101,0.080999,0.08101,0.080999,6926.631900529999
1682783940000,0.080986,0.080986,0.080986,0.080986,201.39012822
1682784780000,0.08109,0.08112,0.081128,0.08109,7416.042967220001
1682785620000,0.080926,0.080926,0.080926,0.080926,59.46034277
1682786400000,0.081159,0.081159,0.081159,0.081159,95.87280112
1682786880000,0.081369,0.081367,0.081369,0.081367,698.93772247
1682786940000,0.081474,0.08161,0.08161,0.081474,11859.91831266
1682787240000,0.081752,0.081692,0.081752,0.081692,5427.6888964
1682787480000,0.081626,0.081617,0.081626,0.081617,7753.211962390001
1682788320000,0.081509,0.081509,0.081509,0.081509,44.14117832
1682789400000,0.08141,0.081281,0.08141,0.081281,6313.484077550001
1682789460000,0.080956,0.080971,0.080994,0.080926,61004.98860191
1682789520000,0.081004,0.081004,0.081004,0.081004,16805.2614
1682789580000,0.081087,0.081087,0.081087,0.081087,5837.06696047
1682789640000,0.081012,0.081087,0.081087,0.081011,12281.13303953
1682789940000,0.081011,0.08099,0.081011,0.08099,596.93049119
1682790600000,0.081049,0.081041,0.081049,0.081041,604.80414326
1682791320000,0.081488,0.081522,0.081523,0.081488,8145.84465553
1682792160000,0.08158,0.08158,0.08158,0.08158,60.21530223
1682793240000,0.081661,0.081699,0.081699,0.081661,100000.0
1682793300000,0.081824,0.081853,0.081853,0.081824,100000.0
1682794200000,0.081339,0.081339,0.081339,0.081339,46.51228073
1682795340000,0.081396,0.081447,0.081447,0.081396,10663.15534447
1682795700000,0.081554,0.081554,0.081554,0.081554,1004.2868
1682795760000,0.081589,0.081606,0.081606,0.081589,1808.95627229
1682796900000,0.081552,0.081552,0.081552,0.081552,91.17066422
1682797800000,0.081739,0.081695,0.081739,0.081695,19558.75289679
1682798280000,0.081639,0.081643,0.081643,0.081639,9859.30180553
1682798700000,0.081612,0.081541,0.081612,0.081541,11914.5587542
1682799600000,0.081697,0.081697,0.081697,0.081697,27761.20183352
1682800500000,0.081744,0.081897,0.081897,0.081744,44205.81926152
1682800620000,0.081759,0.081759,0.081759,0.081759,7761.2018
1682800740000,0.081804,0.081793,0.081804,0.081793,6640.5224723
1682800800000,0.081746,0.081733,0.081746,0.081733,6945.71737694
1682801280000,0.08175,0.08175,0.08175,0.08175,5000.0
1682801340000,0.081688,0.081687,0.081688,0.08168,794.63940772
1682801580000,0.081593,0.081554,0.081593,0.081554,15000.0
1682801700000,0.081574,0.081574,0.081574,0.081574,200.33502808
1682801760000,0.08158,0.08158,0.08158,0.08158,400.67005616
1682801820000,0.081579,0.081568,0.081579,0.081568,117.10606627
1682801940000,0.081581,0.081542,0.081581,0.081542,1775.7785304200002
1682802000000,0.081557,0.081557,0.081557,0.081557,16147.9065
1682802060000,0.08157,0.08157,0.08157,0.08157,398.3026957
1682802180000,0.081573,0.081573,0.081573,0.081573,38.72943975
1682802240000,0.081581,0.081565,0.081581,0.081565,334.90234578
1682802300000,0.081581,0.081575,0.081581,0.081575,439.91476942
1682802360000,0.081571,0.081572,0.081572,0.081571,3635.27896279
1682802540000,0.081596,0.081596,0.081596,0.081596,35.54100247
1682802600000,0.081576,0.081576,0.081576,0.081576,399.50354317
1682802660000,0.08157,0.08157,0.08157,0.08157,70.80587011
1682802720000,0.081583,0.081575,0.081583,0.081575,106.30275483
1682802780000,0.081579,0.081579,0.081579,0.081579,3064.04828303
1682802840000,0.081602,0.081603,0.081603,0.0816,5397.18225283
1682802960000,0.081638,0.081638,0.081638,0.081638,28.36660521
1682803200000,0.081679,0.081672,0.081679,0.081672,2517.76542161
1682803320000,0.08175,0.08175,0.08175,0.08175,14999.99999999
1682803500000,0.0817,0.081634,0.0817,0.081634,10000.000001
1682803620000,0.081796,0.081795,0.081796,0.081795,5302.68891889
1682804520000,0.08184,0.08184,0.08184,0.08184,44.93257491
1682804580000,0.08197,0.08197,0.08197,0.08197,93.22386762
