time,open,close,high,low,volume,Unnamed: 0
1632879420000,96.368,96.368,96.368,96.368,0.13821044,
1632880260000,96.86,96.86,96.86,96.86,0.2,
1632911880000,98.691,98.691,98.691,98.691,0.13807222,
1632912900000,99.646,99.646,99.646,99.646,0.02,
1632930000000,98.226,98.226,98.226,98.226,0.02,
1632943020000,98.229,98.229,98.229,98.229,0.02,
1632945300000,97.866,97.866,97.866,97.866,0.02,
1632949680000,98.591,98.591,98.591,98.591,0.02,
1632955740000,100.56,100.56,100.56,100.56,0.6,
1632960900000,100.36,100.36,100.36,100.36,0.02,
1632985620000,102.19,102.19,102.19,102.19,0.03,
1632996540000,102.51,102.51,102.51,102.51,0.02,
1633005780000,102.87,102.87,102.87,102.87,0.02,
1633027020000,104.51,104.51,104.51,104.51,0.02,
1633034640000,104.37,104.37,104.37,104.37,0.02,
1633058820000,103.5,101.78,103.5,101.78,4.88663276,
1633073280000,103.57,103.57,103.57,103.57,0.02,
1633084080000,106.65,106.66,106.66,106.65,0.1664501599999999,
1633085460000,109.85,109.85,109.85,109.85,0.43163519,
1633133580000,109.81,109.81,109.81,109.81,0.1348469,
1633138440000,110.35,110.35,110.35,110.35,0.68693,
1633147380000,109.75,109.75,109.75,109.75,0.68555,
1633189080000,113.9,111.25,113.9,111.25,2.10973,
1633189140000,111.25,111.25,111.25,111.25,0.02,
1633189200000,113.9,113.9,113.9,113.9,0.0285,
1633230540000,114.62,114.62,114.62,114.62,0.02,
1633252380000,115.17,115.17,115.17,115.17,0.02,
1633301520000,120.18,120.18,120.18,120.18,10.0,
1633302300000,116.95,116.95,116.95,116.95,9.980529,
1633326180000,117.26,117.26,117.26,117.26,0.11861644,
1633329180000,117.1,117.1,117.1,117.1,0.1,
1633349640000,116.95,116.95,116.95,116.95,0.02,
1633364340000,120.35,120.36,120.36,120.35,0.1547120599999999,
1633369920000,122.3,122.3,122.3,122.3,0.02,
1633383600000,124.17,124.17,124.17,124.17,0.11208853,
1633399620000,126.32,126.32,126.32,126.32,0.121784,
1633488660000,121.44,121.44,121.44,121.44,0.38045569,
1633594560000,129.33,129.33,129.33,129.33,0.901638,
1633690020000,130.2,129.9,130.2,129.9,0.2,
1633690080000,129.9,129.9,129.9,129.9,0.24,
1633690140000,129.9,129.9,129.9,129.9,0.04,
1633696320000,126.39,126.39,126.39,126.39,0.02,
1633722900000,126.23,125.98,126.23,125.98,0.39999386,
1633730220000,125.66,125.47,125.66,125.47,0.273712,
1633734480000,125.18,125.18,125.18,125.18,21.10394263,
1633764000000,128.52,128.52,128.52,128.52,0.09197644,
1633778940000,129.0,129.0,129.0,129.0,0.042391,
1633782900000,131.5,131.5,131.5,131.5,3.85185796,
1633786560000,131.5,131.5,131.5,131.5,0.42264829,
1633795320000,131.5,131.5,131.5,131.5,4.97623375,
1633838760000,130.13,130.13,130.13,130.13,0.1,
1633871820000,134.12,134.12,134.12,134.12,0.03,
1633891380000,136.43,136.43,136.43,136.43,0.02,
1633937640000,137.27,137.27,137.27,137.27,0.1,
1633949280000,138.24,138.24,138.24,138.24,0.02,
1633968360000,136.05,136.05,136.05,136.05,0.02,
1633974660000,133.53,133.53,133.53,133.53,0.02,
1633996260000,128.68,128.68,128.68,128.68,0.247938,
1634017860000,126.74,126.74,126.74,126.74,0.02,
1634032140000,126.29,126.29,126.29,126.29,0.02,
1634074440000,124.54,124.54,124.54,124.54,0.02,
1634086980000,126.16,126.16,126.16,126.16,0.02,
1634101380000,124.68,124.68,124.68,124.68,0.02,
1634103540000,122.96,122.96,122.96,122.96,0.02,
1634110440000,121.86,121.86,121.86,121.86,0.04,
1634150700000,122.35,122.35,122.35,122.35,6.4544491,
1634152140000,124.36,124.36,124.36,124.36,0.02,
1634153220000,123.18,123.18,123.18,123.18,0.089797,
1634211420000,125.49,125.49,125.49,125.49,0.02,
1634260380000,121.74,121.74,121.74,121.74,0.02,
1634264580000,122.89,122.89,122.89,122.89,0.03,
1634281380000,123.19,123.19,123.19,123.19,0.77782376,
1634301420000,122.81,122.81,122.81,122.81,0.02,
1634312100000,120.75,120.75,120.75,120.75,0.02,
1634317020000,121.58,121.58,121.58,121.58,0.02,
1634329020000,121.98,121.98,121.98,121.98,0.02,
1634340600000,122.08,122.1,122.1,122.08,0.135,
1634406000000,119.56,118.5,119.56,118.5,0.42520015,
1634428920000,116.4,116.4,116.4,116.4,0.4330174,
1634500020000,115.32,114.86,115.32,114.86,4.06840338,
1634561760000,116.05,116.05,116.05,116.05,0.29689829,
1634597280000,115.03,114.91,115.03,114.91,0.4291399999999999,
1634607720000,117.23,117.23,117.23,117.23,0.02,
1634616060000,116.98,116.98,116.98,116.98,19.0,
1634622660000,116.91,116.91,116.91,116.91,0.42303996,
1634653620000,116.55,116.55,116.55,116.55,0.20006641,
1634663580000,117.81,117.81,117.81,117.81,0.02,
1634684400000,119.92,123.42,123.42,119.92,31.11870657,
1634696220000,121.42,121.42,121.42,121.42,0.11702561,
1634733120000,123.29,123.29,123.29,123.29,0.02,
1634737740000,126.94,126.94,126.94,126.94,3.93175,
1634747400000,127.87,133.37,133.7,127.64,56.1857306,
1634749800000,125.5,125.5,125.5,125.5,0.19986634,
1634756400000,125.54,125.54,125.54,125.54,1.08503996,
1634758440000,128.62,128.62,128.62,128.62,1.1713,
1634765880000,127.41,127.41,127.41,127.41,0.0463,
1634767980000,125.5,118.86,125.5,118.86,25.659057,
1634771880000,125.59,125.59,125.59,125.59,0.078,
1634802360000,126.07,126.07,126.07,126.07,0.11326667,
1634822640000,123.89,123.89,123.89,123.89,0.32668227,
1634849100000,120.68,120.33,120.68,120.33,15.0,
1634905560000,123.4,120.89,123.4,120.89,15.0,
1634924400000,124.27,124.27,124.27,124.27,0.499072,
1634925060000,121.17,121.17,121.17,121.17,0.41576529,
1634928060000,122.02,122.02,122.02,122.02,1.2956,
1634958300000,121.94,121.94,121.94,121.94,1.497,
1634970780000,124.12,124.12,124.12,124.12,0.4,
1634989620000,124.0,124.0,124.0,124.0,2.68,
1634994300000,126.68,126.68,126.68,126.68,0.02,
1634995020000,127.56,127.56,127.56,127.56,0.02000001,
1635000180000,126.27,126.0,126.27,126.0,38.90883317,
1635003120000,128.67,128.67,128.67,128.67,0.02,
1635006480000,128.5,128.5,128.5,128.5,4.995,
1635009660000,128.0,128.0,128.0,128.0,10.0,
1635026580000,130.9,131.19,131.19,130.9,1.02840065,
1635042480000,129.96,129.96,129.96,129.96,0.02,
1635058680000,129.11,129.11,129.11,129.11,0.02,
1635058740000,126.76,126.76,126.76,126.76,4.9238800000000005,
1635074460000,126.52,126.52,126.52,126.52,0.02,
1635109200000,123.37,123.37,123.37,123.37,0.03,
1635122340000,124.68,124.68,124.68,124.68,4.01027,
1635148920000,124.6,124.6,124.6,124.6,0.11802478,
1635149640000,125.96,125.96,125.96,125.96,0.02,
1635185760000,124.53,124.53,124.53,124.53,0.02,
1635221400000,120.0,120.0,120.0,120.0,2.0,
1635259800000,118.38,118.38,118.38,118.38,0.41586899,
1635282540000,122.09,122.09,122.09,122.09,9.45342,
1635361200000,111.87,111.87,111.87,111.87,1.31421173,
1635365340000,111.6,109.33,111.6,109.33,0.042832,
1635388500000,107.6,107.6,107.6,107.6,30.0,
1635388560000,107.32,107.32,107.32,107.32,0.12141949,
1635408840000,108.96,108.96,108.96,108.96,0.02,
1635419340000,112.96,112.96,112.96,112.96,20.0,
1635451140000,111.23,111.23,111.23,111.23,0.123988,
1635460680000,109.65,109.65,109.65,109.65,0.45967375,
1635464640000,109.45,109.45,109.45,109.45,0.46051372,
1635476160000,114.12,114.12,114.12,114.12,0.45921407,
1635481980000,114.18,114.18,114.18,114.18,0.02,
1635492720000,110.92,110.92,110.92,110.92,0.02,
1635497460000,112.15,112.15,112.15,112.15,0.02,
1635541620000,116.59,116.59,116.59,116.59,0.02,
1635566700000,115.64,115.64,115.64,115.64,0.1015,
1635567120000,115.66,115.66,115.66,115.66,0.1,
1635594720000,116.31,116.0,116.31,116.0,8.57,
1635605100000,114.23,114.23,114.23,114.23,0.02,
1635618540000,115.75,115.75,115.75,115.75,0.02,
1635642660000,114.7,114.18,114.7,114.18,0.112687,
1635666000000,114.71,114.71,114.71,114.71,0.02,
1635674760000,113.44,112.61,113.44,112.61,1.37437234,
1635699060000,112.66,112.66,112.66,112.66,0.02,
1635726600000,115.12,115.12,115.12,115.12,0.02,
1635728700000,116.6,116.6,116.6,116.6,0.02,
1635760260000,113.54,113.35,113.54,113.35,0.498074,
1635784080000,112.5,112.5,112.5,112.5,0.4698,
1635792000000,109.55,109.55,109.55,109.55,4.0,
1635804360000,110.31,110.31,110.31,110.31,0.45692345,
1635849960000,115.08,115.08,115.08,115.08,0.140803,
1635850020000,112.6,112.6,112.6,112.6,0.140521,
1635861900000,112.16,112.01,112.16,112.01,1.0,
1635870180000,111.53,110.12,111.53,110.12,9.0,
1635884400000,111.3,111.3,111.3,111.3,2.915615,
1635941220000,112.02,112.02,112.02,112.02,0.39787155,
1635945420000,111.4,111.4,111.4,111.4,0.44883304,
1635945660000,111.4,111.4,111.4,111.4,0.55116696,
1635948000000,108.15,104.57,108.15,104.57,13.0,
1635949680000,110.02,110.02,110.02,110.02,0.46502942,
1635954180000,110.69,110.69,110.69,110.69,2.0,
1635973440000,110.0,110.0,110.0,110.0,10.0,
1635986640000,111.41,111.4,111.41,111.4,10.59579615,
1635991020000,111.77,111.77,111.77,111.77,8.16,
1636036140000,108.65,108.09,108.65,108.09,12.0,
1636104840000,108.22,108.22,108.22,108.22,8.372,
1636109340000,107.0,107.0,107.0,107.0,8.54,
1636121400000,102.64,102.64,102.64,102.64,0.17640809,
1636121580000,104.84,104.84,104.84,104.84,0.5,
1636125720000,101.79,101.79,101.79,101.79,1.33264623,
1636126980000,103.8,103.8,103.8,103.8,1.0,
1636207560000,101.14,101.14,101.14,101.14,3.97115633,
1636225200000,105.78,105.78,105.78,105.78,11.32826346,
