time,open,close,high,low,volume
1542634320000,0.03,0.03,0.03,0.03,338.29
1542649740000,0.04,0.04,0.04,0.04,1.0
1542652680000,0.035,0.035,0.035,0.035,1.0
1542656520000,0.04,0.04,0.04,0.04,10000.0
1542656820000,0.030237,0.03,0.030237,0.03,1948.24592106
1542657120000,0.02211,0.02211,0.02211,0.02211,8000.0
1542683580000,0.028,0.028,0.028,0.028,1998.0
1542721920000,0.039531,0.039531,0.039531,0.039531,1001.002004
1542755160000,0.0395,0.0395,0.0395,0.0395,383.0
1542889140000,0.039497,0.039497,0.039497,0.039497,543.70485885
1542890460000,0.023111,0.023111,0.023111,0.023111,542.61744913
1542891060000,0.039497,0.039497,0.039497,0.039497,939.70311041
1542892200000,0.039497,0.039497,0.039497,0.039497,688.45079705
1542994140000,0.039,0.039,0.039,0.039,344.0
1542994200000,0.039,0.03925,0.03925,0.039,344.0
1542998040000,0.03925,0.039534,0.039534,0.03925,5976.07071423
1543050780000,0.0388,0.0388,0.0388,0.0388,1000.0
1543051080000,0.0254,0.0254,0.0254,0.0254,998.0
1543055880000,0.0385,0.0385,0.0385,0.0385,344.0
1543061220000,0.02623,0.02623,0.02623,0.02623,358.3143352
1543155780000,0.02623,0.02623,0.02623,0.02623,1373.936688
1543239780000,0.03755,0.0379,0.0379,0.03755,5000.0
1543253880000,0.03744,0.03744,0.03744,0.03744,1111.0
1543436760000,0.036,0.036,0.036,0.036,344.0
1543436880000,0.036,0.03643,0.03643,0.036,344.0
1543436940000,0.03597,0.03597,0.03597,0.03597,344.0
1543488000000,0.03449,0.03449,0.03449,0.03449,605.68195496
1543608840000,0.0279999999999999,0.0279999999999999,0.0279999999999999,0.0279999999999999,1000.0
1543795680000,0.034,0.034,0.034,0.034,400.0
1543795740000,0.02684,0.02684,0.02684,0.02684,350.0
1543959720000,0.02684,0.026733,0.02684,0.026733,666.4300000000002
1544012760000,0.03368,0.03368,0.03368,0.03368,400.0
1544013480000,0.026733,0.026208,0.026733,0.026208,347.30400000000014
1544014800000,0.026475,0.026208,0.026475,0.026208,778.05
1544014860000,0.026208,0.026208,0.026208,0.026208,798.4
1544014920000,0.026208,0.02615,0.026208,0.02615,1340.23753378
1544019540000,0.026208,0.026208,0.026208,0.026208,4747.46211636
1544091300000,0.02615,0.026023,0.02615,0.026023,4747.46211636
1544106120000,0.0305,0.03045,0.0305,0.0242,12882.0
1544106180000,0.0242,0.0302,0.0303,0.0242,12810.0
1544106300000,0.0243,0.029898,0.029898,0.0243,12770.0
1544106360000,0.0243,0.025,0.0297,0.02311,21350.0
1544106420000,0.027979,0.027479,0.027979,0.023333,12800.0
1544106480000,0.023333,0.023333,0.023333,0.023333,4260.0
1544106540000,0.027,0.0234,0.027,0.0234,8520.0
1544152560000,0.02311,0.02311,0.02311,0.02311,2396.40663324
1544232300000,0.027,0.0271,0.0271,0.027,1553.0
1544232360000,0.027117,0.027117,0.027117,0.027117,400.0
1544369460000,0.0289999999999999,0.0289999999999999,0.0289999999999999,0.0289999999999999,400.0
1544483100000,0.0289999999999999,0.0289999999999999,0.0289999999999999,0.0289999999999999,1694.12325718
1544483160000,0.029,0.0305,0.0305,0.029,1965.70524282
1545312120000,0.024111,0.023003,0.024111,0.023003,10954.118572799998
1545397860000,0.033,0.033,0.033,0.033,500.0
1545551580000,0.2349,0.2349,0.2349,0.2349,1500.0
1545551640000,0.2349,88.0,88.0,0.2349,8594.78424555
1545552780000,0.0333,0.03326,0.0333,0.03326,10000.0
1545559860000,0.1,0.045,0.1,0.045,570.0
1545561900000,0.049009,0.049009,0.049009,0.049009,714.15454304
1545563880000,0.049009,0.049009,0.049009,0.049009,325.14539769
1545564540000,0.0341,0.0341,0.0341,0.0341,337.95171
1545585660000,0.05,0.05,0.05,0.05,706.7662998
1545585780000,0.0355,0.0355,0.0355,0.0355,238.4642
1545605100000,0.040206,0.040206,0.040206,0.040206,166.0
1545605340000,0.043994,0.043994,0.043994,0.043994,765.13581807
1545606120000,0.043988,0.043991,0.043991,0.043988,2891.76463077
1545611640000,0.0819999999999999,0.0819999999999999,0.0819999999999999,0.0819999999999999,517.90036588
1545626400000,0.0819999999999999,0.0819999999999999,0.0819999999999999,0.0819999999999999,193.14556905
1545640320000,0.045,0.045,0.045,0.045,588.95406507
1545646260000,0.0778,0.0778,0.0778,0.0778,201.7
1545661440000,0.0450529999999999,0.0450529999999999,0.0450529999999999,0.0450529999999999,1585.98110151
1545663360000,0.045525,0.045525,0.045525,0.045525,1099.87701855
1545704040000,0.044903,0.044903,0.044903,0.044903,282.41668774
1545711060000,0.04321,0.0409999999999999,0.04321,0.0409999999999999,3876.70315704
1545854640000,0.068,0.068,0.068,0.068,166.0
1545854760000,0.068,0.068,0.068,0.068,1733.90480949
1545854820000,0.042,0.042,0.042,0.042,166.0
1545855180000,0.066393,0.066393,0.066393,0.066393,166.0
1545855240000,0.066,0.066,0.066,0.066,1730.0
1545855300000,0.0615,0.0425,0.0615,0.0425,3460.0
1545855420000,0.043,0.043,0.043,0.043,1471.09322041
1545855480000,0.043,0.043,0.043,0.043,2753.0
