time,open,close,high,low,volume
1682761500000,42.09,42.09,42.09,42.09,0.02608328
1682762580000,42.168,42.168,42.168,42.168,0.02861688
1682763060000,42.207,42.207,42.207,42.207,1.0365
1682764020000,42.079,42.079,42.079,42.079,0.03838343
1682764680000,42.065,42.065,42.065,42.065,6.3
1682766720000,42.043,42.043,42.043,42.043,1.037
1682767860000,41.976,41.976,41.976,41.976,1.04060484
1682767980000,41.949,41.949,41.949,41.949,1.0384
1682768160000,41.953,41.964,41.964,41.953,3.10252561
1682769360000,42.244,42.244,42.244,42.244,0.02823287
1682769720000,42.402,42.402,42.402,42.402,0.02629308
1682770800000,42.292,42.292,42.292,42.292,1.0436
1682771700000,42.334,42.345,42.345,42.334,3.09755343
1682772840000,42.26,42.26,42.26,42.26,0.02677691
1682773560000,42.171,42.115,42.171,42.115,32.39904209
1682773860000,41.955,41.929,41.955,41.929,12.61976303
1682773920000,41.87,41.809,41.87,41.809,61.6969282
1682774340000,41.96,41.96,41.96,41.96,1.02829257
1682775120000,42.068,42.078,42.078,42.068,3.08971002
1682776200000,42.099,42.126,42.126,42.099,23.08430342
1682776680000,42.229,42.255,42.255,42.229,4.86644017
1682776740000,42.289,42.289,42.289,42.289,1.755176
1682777940000,42.132,42.132,42.132,42.132,0.02221556
1682778300000,42.093,42.093,42.093,42.093,0.03163407
1682779500000,42.232,42.232,42.232,42.232,0.03351438
1682780640000,42.173,42.173,42.173,42.173,0.02528899
1682781720000,42.249,42.249,42.249,42.249,0.03713488
1682782560000,42.151,42.151,42.151,42.151,0.03450478
1682782920000,42.096,42.096,42.096,42.096,0.02534989
1682783340000,41.93,41.92,41.93,41.92,3.11276506
1682783460000,42.009,42.009,42.009,42.009,0.04575031
1682784840000,42.084,42.084,42.084,42.084,0.02492251
1682786220000,42.163,42.163,42.163,42.163,1.03071011
1682787000000,42.127,42.127,42.127,42.127,0.6
1682788200000,42.102,42.102,42.102,42.102,0.0392558
1682788680000,42.093,42.104,42.104,42.093,3.11401786
1682789100000,42.095,42.095,42.095,42.095,0.04396101
1682789520000,41.819,41.819,41.819,41.819,1.0365
1682789580000,41.839,41.848,41.848,41.839,3.10520525
1682790600000,41.778,41.778,41.778,41.778,0.03176045
1682791380000,41.814,41.804,41.814,41.804,10.0
1682793780000,41.703,41.703,41.703,41.703,0.02603633
1682793840000,41.746,41.757,41.757,41.746,3.1366522
1682794200000,41.846,41.846,41.846,41.846,0.03767412
1682795040000,41.925,41.925,41.925,41.925,0.02652913
1682796240000,41.982,41.982,41.982,41.982,0.03975293
1682797140000,42.098,42.098,42.098,42.098,0.02646125
1682798400000,42.086,42.097,42.097,42.086,3.12062049
1682799180000,42.188,42.188,42.188,42.188,0.02024271
1682800320000,41.958,41.958,41.958,41.958,0.02466503
1682801040000,41.942,41.942,41.942,41.942,0.05981456
1682801820000,41.866,41.866,41.866,41.866,0.03541577
1682804820000,41.977,41.977,41.977,41.977,0.02492567
1682806080000,41.807,41.807,41.807,41.807,1.04266924
1682806260000,41.785,41.785,41.785,41.785,1.04303096
1682807340000,41.834,41.834,41.834,41.834,0.03790665
1682807760000,41.957,41.957,41.957,41.957,0.02840536
1682808240000,41.941,41.952,41.952,41.941,3.1291897200000003
1682808600000,41.973,41.983,41.983,41.973,3.12535461
1682809080000,41.978,41.978,41.978,41.978,0.41009027
1682809200000,41.909,41.909,41.909,41.909,10.45217657
1682810220000,41.79,41.79,41.79,41.79,0.03244532
1682811300000,41.833,41.833,41.833,41.833,0.02757262
1682812800000,41.875,41.875,41.875,41.875,0.03644262
1682813160000,41.945,41.945,41.945,41.945,0.0358391
1682813400000,41.902,41.902,41.902,41.902,3.13403799
1682813460000,41.943,42.204,42.234,41.943,27.73907018
1682813520000,42.224,42.34,42.345,42.224,29.2603178
1682813580000,42.36,42.435,42.435,42.32,28.5656019
1682813640000,42.597,42.597,42.597,42.597,23.90399387
1682813700000,42.616,42.606,42.616,42.606,3.12589525
1682813760000,42.528,42.504,42.528,42.504,15.99678888
1682813820000,42.433,42.367,42.433,42.367,2.9831
1682813880000,42.318,42.318,42.318,42.318,2.00992196
1682814000000,42.143,42.143,42.143,42.143,1.014
1682814540000,42.014,42.014,42.014,42.014,1.01960311
1682815020000,41.934,41.934,41.934,41.934,23.91
1682816520000,41.875,41.875,41.875,41.875,0.02112692
1682817300000,41.806,41.806,41.806,41.806,0.02767929
1682817840000,41.641,41.641,41.641,41.641,1.04647492
1682818020000,41.511,41.416,41.511,41.416,6.28594108
1682818140000,41.61,41.61,41.61,41.61,0.03640388
1682819160000,41.386,41.386,41.386,41.386,0.02306958
1682819640000,41.52,41.52,41.52,41.52,0.02469489
1682819940000,41.334,41.334,41.334,41.334,1.05467475
1682820840000,41.398,41.398,41.398,41.398,0.02588509
1682821980000,41.472,41.472,41.472,41.472,0.0319433
1682822280000,41.493,41.493,41.493,41.493,0.02564718
1682823360000,41.371,41.371,41.371,41.371,0.03570227
1682824500000,41.42,41.42,41.42,41.42,0.03018316
1682826300000,41.457,41.457,41.457,41.457,0.02958316
1682826660000,41.632,41.632,41.632,41.632,0.02093863
1682827800000,41.463,41.463,41.463,41.463,0.03418426
1682828700000,41.607,41.607,41.607,41.607,0.03775088
1682829000000,41.686,41.686,41.686,41.686,0.03852871
1682830440000,41.623,41.623,41.623,41.623,0.02044878
1682831280000,41.499,41.499,41.499,41.499,0.02513995
1682832180000,41.558,41.558,41.558,41.558,0.03130577
1682833500000,41.688,41.688,41.688,41.688,0.02194643
1682833920000,41.832,41.832,41.832,41.832,0.02366941
1682834880000,41.619,41.619,41.619,41.619,0.02399002
1682835180000,41.643,41.643,41.643,41.643,1.180998
1682836080000,41.516,41.516,41.516,41.516,0.02632204
1682837820000,41.448,41.448,41.448,41.448,0.02912944
1682838720000,41.514,41.514,41.514,41.514,0.02694542
1682839200000,41.513,41.513,41.513,41.513,1.05331793
1682839500000,41.591,41.591,41.591,41.591,0.65
1682840400000,41.462,41.462,41.462,41.462,0.02097041
1682840760000,41.638,41.638,41.638,41.638,0.0387138999999999
1682841960000,41.582,41.582,41.582,41.582,0.02134116
1682843460000,41.635,41.635,41.635,41.635,0.03336892
1682843880000,41.753,41.753,41.753,41.753,0.03689014
1682845200000,41.743,41.743,41.743,41.743,0.02733624
1682846100000,41.827,41.827,41.827,41.827,0.02632668
1682847300000,41.924,41.924,41.924,41.924,0.03450394
1682848020000,41.975,41.975,41.975,41.975,8.38061067
1682849220000,42.014,42.014,42.014,42.014,0.02128844
1682850420000,42.113,42.113,42.113,42.113,0.02494483
1682851440000,41.879,41.879,41.879,41.879,0.035506
1682851860000,41.867,41.867,41.867,41.867,0.02382096
1682852820000,41.809,41.809,41.809,41.809,0.02797837
1682853900000,41.849,41.849,41.849,41.849,0.03330256
1682854200000,41.928,41.928,41.928,41.928,0.03126232
1682855400000,41.743,41.743,41.743,41.743,0.03802196
1682855880000,41.913,41.913,41.913,41.913,0.0368876
1682856300000,41.747,41.747,41.747,41.747,1.0449
1682856900000,41.727,41.69,41.727,41.69,11.55811549
1682857980000,41.59,41.59,41.59,41.59,0.03059681
1682858340000,41.733,41.733,41.733,41.733,0.02314978
1682858940000,41.731,41.74,41.74,41.731,11.86945576
1682859120000,41.752,41.752,41.752,41.752,0.31318382
1682860020000,41.808,41.808,41.808,41.808,0.03880517
1682860440000,41.95,41.95,41.95,41.95,0.0346851
1682860860000,41.988,42.004,42.004,41.988,8.42070009
1682861760000,41.872,41.872,41.872,41.872,0.02501369
1682862960000,41.775,41.775,41.775,41.775,0.03049483
1682864280000,41.828,41.909,41.909,41.828,18.12158444
1682865120000,41.978,41.978,41.978,41.978,0.02971121
1682865180000,41.979,41.979,41.979,41.979,1.04766344
1682865540000,41.977,41.977,41.977,41.977,0.31295766
1682867160000,42.083,42.083,42.083,42.083,0.03705527
1682867880000,42.354,42.354,42.354,42.354,7.8382
1682868180000,42.31,42.317,42.317,42.31,5.53386489
1682869320000,42.185,42.185,42.185,42.185,0.02957708
1682870160000,41.928,41.928,41.928,41.928,1.24510519
1682871600000,42.012,41.981,42.012,41.981,43.082745
1682872560000,41.898,41.898,41.898,41.898,0.02618641
1682873340000,41.966,41.966,41.966,41.966,1.03971777
1682873700000,41.936,41.936,41.936,41.936,0.41
1682874300000,41.892,41.892,41.892,41.892,1.04285362
1682875260000,41.949,41.949,41.949,41.949,0.02194076
1682875320000,41.924,41.924,41.924,41.924,5.08442875
1682877060000,41.833,41.822,41.833,41.822,3.0
1682877960000,41.634,41.634,41.634,41.634,0.03497937
1682878380000,41.822,41.822,41.822,41.822,0.02
1682879340000,41.8,41.8,41.8,41.8,1.0464
1682880360000,41.731,41.731,41.731,41.731,0.02521349
1682881140000,41.798,41.798,41.798,41.798,1.310032
1682882100000,41.469,41.469,41.469,41.469,0.02005574
1682882340000,41.222,41.222,41.222,41.222,1.28997626
1682882520000,41.288,41.288,41.288,41.288,0.02620213
1682883480000,41.357,41.357,41.357,41.357,0.02608275
1682883900000,41.47,41.47,41.47,41.47,0.03014363
1682884980000,41.259,41.249,41.259,41.249,3.16941795
1682885460000,41.015,40.989,41.015,40.989,8.80996577
1682886480000,41.099,41.099,41.099,41.099,0.02993643
1682887980000,41.177,41.177,41.177,41.177,0.03139087
1682888940000,41.327,41.327,41.327,41.327,1.0629
1682894580000,41.378,41.378,41.378,41.378,0.03252451
1682895540000,41.448,41.448,41.448,41.448,0.03939956
1682895900000,41.514,41.514,41.514,41.514,0.02
1682896380000,41.62,41.632,41.648,41.62,34.90281756
1682896500000,41.749,41.749,41.749,41.749,1.0
1682897580000,41.647,41.647,41.647,41.647,0.03728555
1682899680000,41.415,41.415,41.415,41.415,0.03740946
1682900820000,41.622,41.622,41.622,41.622,0.3370097
1682901060000,42.144,42.134,42.144,42.134,3.14488371
1682901240000,42.378,42.342,42.378,42.342,2.98656232
1682901300000,42.255,42.255,42.255,42.255,0.99097233
1682901420000,42.182,42.182,42.182,42.182,2.0041
1682901600000,41.904,41.904,41.904,41.904,1.00474297
1682901780000,42.16,42.119,42.16,42.119,6.51183591
1682901840000,42.141,42.13,42.141,42.13,3.0418342500000004
1682902380000,42.539,42.539,42.539,42.539,1.01386266
1682902620000,42.487,42.527,42.527,42.487,1.94163352
1682902740000,42.59,42.58,42.59,42.58,2.99124788
1682902800000,42.548,42.362,42.548,42.362,5.88225617
1682902860000,42.335,42.335,42.335,42.335,3.14488372
1682902920000,42.43,42.419,42.43,42.419,2.95613852
1682903040000,42.58,42.58,42.58,42.58,0.97707186
1682903160000,42.705,42.705,42.705,42.705,0.961
1682903280000,42.733,42.722,42.733,42.722,2.9268078
1682903400000,42.665,42.629,42.665,42.629,2.90327203
1682903580000,42.822,42.822,42.822,42.822,0.9675
1682903760000,42.913,42.866,42.913,42.866,12.88371357
1682903940000,42.978,42.916,42.978,42.916,2.9528
1682904120000,42.809,42.809,42.809,42.809,0.9899
1682904180000,42.708,42.668,42.708,42.668,12.16440804
1682904240000,42.699,42.689,42.699,42.689,2.96073394
1682904300000,42.606,42.604,42.606,42.604,6.17125416
1682904600000,42.776,42.766,42.776,42.766,2.95171649
1682904720000,42.695,42.695,42.695,42.695,0.98746304
1682904840000,42.547,42.547,42.547,42.547,0.7741
1682904900000,42.534,42.534,42.534,42.534,1.0194
1682905080000,42.323,42.27,42.323,42.27,15.95873796
1682905200000,41.907,41.837,41.907,41.837,3.11767109
1682905500000,41.941,41.984,41.984,41.941,5.46742002
1682905560000,42.0,42.047,42.047,42.0,7.4154628
1682905740000,42.188,42.198,42.198,42.188,3.06426352
1682905980000,42.119,42.119,42.119,42.119,1.01421461
1682906040000,42.196,42.196,42.196,42.196,2.03409249
1682906100000,42.114,42.114,42.114,42.114,2.3961
1682906340000,42.211,42.239,42.239,42.211,17.96441599
1682906400000,42.213,42.213,42.213,42.213,1.0407998
1682906460000,42.072,42.072,42.072,42.072,1.0367
1682907120000,42.805,42.99,42.99,42.805,14.43316606
1682907240000,43.065,43.065,43.065,43.065,1.03370184
1682907360000,43.142,43.24,43.26,43.142,4.12671711
1682907420000,43.044,43.043,43.044,43.043,6.15672499
1682907540000,43.392,43.375,43.393,43.375,6.1495
1682907600000,43.247,43.23,43.247,43.23,12.1548546
1682907660000,43.321,43.321,43.321,43.321,0.97491297
1682907720000,43.324,43.455,43.455,43.324,4.13285892
1682907780000,43.455,43.406,43.455,43.406,7.2358448
1682907840000,43.398,43.331,43.398,43.331,14.47166436
1682907900000,43.318,43.372,43.381,43.318,9.17133502
1682907960000,43.378,43.378,43.378,43.378,2.78382524
1682908020000,43.369,43.369,43.369,43.369,2.80384676
1682908080000,43.46,43.43,43.46,43.43,5.80156219
1682908200000,43.303,43.303,43.303,43.303,1.665
1682908440000,43.711,43.722,43.722,43.711,3.7572
1682908680000,43.675,43.675,43.675,43.675,0.99607265
1682908860000,43.381,43.381,43.381,43.381,0.04653897
1682908920000,43.441,43.441,43.441,43.441,1.0005
1682908980000,43.267,43.267,43.267,43.267,0.11843591
1682909460000,43.305,43.281,43.305,43.281,7.16346395
1682910120000,43.251,43.251,43.251,43.251,1.0068
1682910900000,43.4,43.412,43.412,43.4,5.39805225
1682911500000,43.528,43.528,43.528,43.528,0.9977
1682911860000,43.489,43.516,43.516,43.489,5.99252296
1682912760000,43.811,43.811,43.811,43.811,0.03391033
1682913120000,43.634,43.634,43.634,43.634,0.03678989
1682913540000,43.453,43.453,43.453,43.453,0.9945325
1682914020000,43.239,43.239,43.239,43.239,1.0073586600000002
1682914140000,43.332,43.359,43.359,43.332,6.02177265
1682914800000,43.38,43.458,43.458,43.38,2.136589
1682915400000,43.437,43.437,43.437,43.437,1.00391679
